,Unnamed: 0,id,text,twitter_account,favorite_count,retweet_count,is_retweet
920,188,958014188428890117,Tom Brady cuts interview short after host calls daughter an 'annoying pissant' https://t.co/WYmxWjG79q https://t.co/HTLWqc7uBT,HuffPost Sports,1,2,No
921,1079,1457937747411361792,Hannah Gutierrez Reed wasn’t the only weapons expert working on 'Rust.' Who was the ‘armorer mentor’? https://t.co/9pkyW9RaSb,LAT Entertainment,1,2,No
922,399,1129421839548030976,Democrats Passed A Historic LGBT Rights Bill. Conservatives Say It’s An Attack On Women. https://t.co/LDx4XzUqNZ https://t.co/gKArpvI9MS,BuzzFeed Politics,2,0,No
923,79,1435520444451467269,"The ""Late Show"" host takes on the nastiest part of the ivermectin fad among anti-vaxxers. https://t.co/PB383G76yL",HuffPost Politics,11,5,No
924,1234,1427755912454983692,"The Taliban declared an ""amnesty"" across Afghanistan Tuesday.

       https://t.co/HtlUb2YgUe",USA TODAY Politics,2,1,No
925,537,1391763890749558787,"""Everyone – including LGBTQ people — should be able to access health care, free from discrimination or interference, period."" https://t.co/VPqHX7o7xu",BuzzFeed Politics,8,1,No
926,1284,1449814699692920846,"Ravens defense steps up again with another stop on third down. Chargers are now 2-for-8 on third downs.

Herbert is 12-fo-25 for 115 yards, a touchdown and an interception with 4:40 left in the third quarter.",USA TODAY Sports,0,4,Yes
927,102,1445535021981335561,The former White House press secretary declined to tell CNN's Jake Tapper whom she voted for instead. https://t.co/Qatu3n8LZw,HuffPost Politics,5,1,No
928,356,1400400196895453185,"""One, two, three, four, five..."" —the memorable lyrics of ""Mambo No. 5"" and how many times you'll likely double back to buy these items. https://t.co/tlF4QtkxZF",HuffPost Life,2,0,No
929,747,1443289587225403395,Senate parliamentarian rejects Democrats' Plan B for Dreamers and other immigrants https://t.co/8j4vG6raIa,L.A. Times Politics,0,0,No
930,755,1386288936532815872,McManus: How do Biden's first 100 days in office compare to Trump's? https://t.co/L7ueQI4EWn,L.A. Times Politics,0,2,No
931,1241,1427291600309346306,"President Joe Biden has faced calls to speak publicly about his handling of Afghanistan.

       https://t.co/jLnGvWaist",USA TODAY Politics,1,0,No
932,1130,1415754845445832704,"The Biden-Merkel meetings will be far friendlier than the testy confrontations between the German leader and former President Donald Trump,

       https://t.co/kNA6l6JLez",USA TODAY Politics,46,8,No
933,163,1436057506502123523,"The law championed by Gov. Ron DeSantis that passed in response to protests against racial injustice violates the First Amendment, the judge said. https://t.co/oJ51jXRCn5",HuffPost Politics,62,22,No
934,1382,1399485845728468993,"If Emily Blunt had her way, #AQuietPlace2 would be rated PG-40. https://t.co/Hmyf3ON9ty",USA TODAY Life,0,0,No
935,252,888112090715635712,O.J. Simpson granted parole after almost 9 years in prison https://t.co/SojNQIui5h https://t.co/QCfx5PGf02,HuffPost Sports,0,2,No
936,861,1379071467359453184,"Essential Politics: For Newsom's critics, the easy part is over https://t.co/hTelauOZaV",L.A. Times Politics,0,0,No
937,1403,1465172611566997511,"Looking for a last minute family activity this holiday weekend? Check out what's in theaters.
https://t.co/tk1o2diMY9",USA TODAY Life,0,10,Yes
938,125,1462166908350996492,"Born a stray in a backyard in Turkey, Midas' charming personality and unique look have won her worldwide fans. https://t.co/463pipHQxc",HuffPost Politics,32,6,No
939,354,1410330368092299265,"Canadian basketball player Kim Gaucher, who is breastfeeding her infant daughter, has won in her quest to bring the baby to the Tokyo Olympics. https://t.co/rfLYxt28RD",HuffPost Life,1,0,No
940,1131,1407692418745397250,"Part of Vice President Kamala Harris' duties as Senate president include voting to break ties on bills, court nominees and Cabinet appointments. https://t.co/0ncJtxh1bv",USA TODAY Politics,0,2,No
941,633,1006604843631308800,How Many Best Picture Winners From The Past 20 Years Can You Name? https://t.co/dz9sKMym62 https://t.co/tEoJzBsz2l,BuzzFeed Arts & Entertainment,1,0,No
942,966,1460621335009234946,"🧵All that buzz about the Rams?

It ended when they ran into an unexpected buzz saw.

The Rams and the San Francisco 49ers played role reversal in the Rams’ 31-10 defeat last night at Levi’s Stadium.

Here's our coverage ...

https://t.co/bHtwrOQ2Au https://t.co/NwatG3QzTz",L.A. Times Sports,7,4,No
943,516,1181993491066310656,"Collin Martin, Openly Gay Pro Soccer Player, Endorses Pete Buttigieg https://t.co/PH9LdDUy9y https://t.co/HSoXcqWU6J",BuzzFeed Politics,137,19,No
944,229,834560261319180288,"Not a sexy move, but absolutely improves an already very good #Wizards team. Bojan pick-and-pop and floor spacer helps Wall/2nd unit. https://t.co/UsV1gpHFyA",HuffPost Sports,0,3,Yes
945,783,1319632166792429574,U.S. to attempt mediation between Armenia and Azerbaijan https://t.co/3XqNZM9eRz,L.A. Times Politics,0,0,No
946,175,1427278072106131458,"""Nothing will dissuade the desire for more blood from our brother,"" said the leader of a Wisconsin Chippewa tribe, which considers the wolf sacred. https://t.co/33rsHskuGi",HuffPost Politics,11,8,No
947,574,654698911102140417,Nike honors @Cristiano w/ 324K Gold Mercurial Superfly because he's a goal scoring machine. http://t.co/24uxvLkhhU http://t.co/SCRRdcJuCj,BuzzFeed Sports,20,11,No
948,584,656566277557919744,"@BuzzFeedCanada welcome to the fan club, we have snacks. https://t.co/fspjNBq8yN",BuzzFeed Sports,1,0,No
949,143,1451729607707746304,"""Her behavior suggests somebody that ... is not tethered to reality or basic standards of decent behavior,"" the CNN host said of her fight with Liz Cheney. https://t.co/p2dzYC8CwW",HuffPost Politics,177,48,No
950,264,841446386839277568,"Source: #Seahawks are quite high on TE Jared Cook, and his quality blocking ability is a big reason why he's being brought in 4 a visit.",HuffPost Sports,0,11,Yes
951,243,808459211113840640,"Jeff Fisher probably doesn't even know that he was canned yet. In fact, he probably didn't even know about his extension. #rams",HuffPost Sports,0,1,Yes
952,884,1278285996094894081,"For Trump, foreign policy has soured, too https://t.co/mCseb58Nny",L.A. Times Politics,1,0,No
953,877,1267592825362944002,Biden seeks to convey sense of leadership amid a national crisis https://t.co/FFUdIe2jwA,L.A. Times Politics,0,0,No
954,315,1418145189948973058,"More than a dozen doctors with disabilities say discrimination, lack of support and “grind culture” make it nearly impossible to thrive in their chosen careers. https://t.co/LJtguNPAnX",HuffPost Life,5,1,No
955,1401,1389203094156816394,"Rebel Wilson shared a difficult update: ""To all the women out there struggling with fertility, I feel ya."" https://t.co/kmGG7Ej2Q5",USA TODAY Life,5,1,No
956,539,1049407869357973504,Chief Justice John Roberts Now Gets To Decide What To Do With His Supreme Court https://t.co/7uGu1KBS5V https://t.co/u6GQ9nIeVr,BuzzFeed Politics,1,1,No
957,113,1453385932023926786,"We’re looking for workers at the Capitol to write a piece for HuffPost reflecting on what has changed for them since Jan. 6. Feel free to DM with more Qs. Can be anyone — congressional aides, custodial staff, lawmakers, police officers, etc.",HuffPost Politics,0,64,Yes
958,441,1039602495754887168,The Kids After 9/11 https://t.co/GDgUq15c91,BuzzFeed Politics,1,1,No
959,486,1370174463275307014,"The FBI recently did a background check for a lawyer who would be the first American Muslim federal district judge, according to a source familiar with the process. https://t.co/zUWaFaZmq0",BuzzFeed Politics,34,8,No
960,334,1384460494291996673,"To make cannaoil or cannabutter, these infusers make decarboxylation a whole lot easier. https://t.co/SHNTI9OAgL",HuffPost Life,3,0,No
961,892,1304148657395171331,Food box deliveries to needy California seniors cut off because of USDA cheese rule https://t.co/PpcU1Yyj4X,L.A. Times Politics,0,1,No
962,703,1173973335711145987,".@BrianGrazer (who produced ""Splash"" and like 200 other projects!) talks about how he learned to pitch https://t.co/oSeJ9SsTKI",BuzzFeed Arts & Entertainment,0,2,Yes
963,1379,1427797506218504195,"""Joy can co-exist with pain – and sometimes overpower it – which is why I beg Hollywood to invest more in joyful queer films,"" writes @USATODAY reporter @doliver8. https://t.co/f0X8owocTm",USA TODAY Life,14,9,No
964,1327,1450332130635091968,These players saw their fantasy values increase or decrease most based on their performances in Week 6 of the NFL. https://t.co/EfGcEGZUR6,USA TODAY Sports,1,2,No
965,1375,1399461894147112962,"#Jeopardy guest host ⁦@missmayim⁩ Bialik on the 'dream job,' biggest challenge, Alex Trebek's legacy https://t.co/HuvARsl8nv via @USATODAY",USA TODAY Life,0,1,Yes
966,419,1091094910017593344,Kamala Harris's Appeal To Democrats: She’s The Antithesis Of Donald Trump https://t.co/hdmlzbUKka https://t.co/ofhFdNThzI,BuzzFeed Politics,4,3,No
967,1006,1423276862969716741,How L.A.’s most innovative pop-up bookstore (barely) survived the pandemic https://t.co/f8VXCxgysu,LAT Entertainment,4,2,No
968,1324,1465884272410206210,"Just in from NFL: After Cowboys DT Trysten Hill appealed his suspension, league has reduced it from 2 games to 1. Trysten out Thursday vs. Saints but again eligible to travel to Washington.

More on suspension, stemming from postgame punch:
https://t.co/eUhyta5ybP",USA TODAY Sports,0,5,Yes
969,754,1316560429209001984,"GOP suggests Supreme Court, on brink of 6-3 majority, may not strike down Obamacare after all https://t.co/t4cmvXIKfq",L.A. Times Politics,0,0,No
970,982,1453828545327734786,The #Chargers have re-signed K Tristan Vizcaino to their practice squad.,L.A. Times Sports,0,1,Yes
971,930,1458968597015851011,Linval Joseph makes a mountain of a difference in middle of Chargers’ defense https://t.co/ZMEcbI3RQi,L.A. Times Sports,1,0,No
972,840,1460608800784793605,Column: Don't look now but deep-blue California has become a congressional battleground https://t.co/dsNp9FnEm9,L.A. Times Politics,0,0,No
973,1341,1450613233056890883,"This MLB postseason no longer is a matter of who has the best pitching, writes @BNightengale, but who survives the war of attrition. https://t.co/s2lF1nv0Qa",USA TODAY Sports,0,0,No
974,367,1313647906247802880,The Country Is In A Frightening Hurricane Of News. Joe Biden Took His Campaign To Gettysburg. https://t.co/RvBpXYIxgh,BuzzFeed Politics,2,1,No
975,1146,1443615415834451972,"The former president's adviser and 2016 campaign manager ""will no longer be associated with Trump World,"" a spokesman says.

       https://t.co/KQ5MMCGp9z",USA TODAY Politics,2,0,No
976,896,1261978529245339648,Column: We won't end COVID-19 with 'test and trace' https://t.co/O62b291Voq,L.A. Times Politics,0,1,No
977,1323,1452316455354109953,Points probably won't be at a premium in Nashville as the Chiefs and Titans square off. Here's the info for the game that you need to know. https://t.co/2qq3L3jYaw,USA TODAY Sports,1,1,No
978,1385,1404634768847912969,"Laura Trujillo, a former editor at the @USATODAY Network’s Cincinnati Enquirer and @azcentral, has been named managing editor of Life and Entertainment at USA TODAY. https://t.co/WbQfnzDglr",USA TODAY Life,6,0,No
979,1244,1449018089866244102,"The U.S. child care crisis is estimated to cost $57 billion annually in lost earning productivity and revenue, according to a recent report. With care staff shortages, nearly 1.6 million women with school-aged children who left the workforce during the pandemic haven't returned. https://t.co/vpyleOMVwr",USA TODAY Politics,16,10,No
980,1217,1458157208483545093,"Justices said they are worried about a flood of suits from death row if the Supreme Court grants an inmate's request for audible prayer at execution.

       https://t.co/T295n447td",USA TODAY Politics,1,0,No
981,1305,1454854428620730377,"Well, do you think it was it worth the wait? https://t.co/hGzesGMpm2",USA TODAY Sports,3,0,No
982,218,858094793557237760,"One name to watch out for is still Jordan Willis, DE from K-State. Really good player who has multiple suitors. Won't last too long 2nite.",HuffPost Sports,0,1,Yes
983,484,1133690338722308096,Here's How Beto O'Rourke Wants To Remake The US Immigration System https://t.co/Ik0Gv5Wubo https://t.co/rpSa7fHrig,BuzzFeed Politics,4,1,No
984,507,1050435513415417857,"Washington State's Death Penalty Is Unconstitutional, The State's Supreme Court Rules https://t.co/ANpe62ts0j https://t.co/XGTS5d8eTT",BuzzFeed Politics,10,1,No
985,548,669965535560507393,The Washington Redskins are getting ripped on Twitter for their annual Thanksgiving tweet: https://t.co/I8KsmgFDIC,BuzzFeed Sports,62,40,No
986,426,1428461698852302851,Most Jan. 6 defendants are pleading guilty to low-level misdemeanors where supervised release isn’t an option for judges at sentencing. https://t.co/HCWgbY5UAu,BuzzFeed Politics,0,1,No
987,245,863837250345422849,One way the #Warriors can ensure a win over #Spurs? Draymond Green triple-doubles. Dubs are 22-0 all-time when Green records one.,HuffPost Sports,0,1,Yes
988,1417,1455552106526490624,"Us this winter: is it the flu or is it COVID? 

https://t.co/kvfFPqBm3e",USA TODAY Life,0,0,No
989,1361,1410078137749323778,"There's only one Golden Buzzer left on ""America's Got Talent."" And it belongs to Heidi Klum, who rightfully bestowed the honor to a fashionista. https://t.co/5RUuo7qNME",USA TODAY Life,0,0,No
990,1247,1435301133061402629,"Amid the pandemic, Afghanistan and natural disasters, Biden's legislative priorities head to Congress.

       https://t.co/AwSzG6nYNj",USA TODAY Politics,1,3,No
991,194,809804633015087104,"#Warriors set new NBA record w/assists on first 36 made field goals vs #Knicks. Oddly, Steph was held under 10 for first time all year.",HuffPost Sports,0,1,Yes
992,1053,1445376991499259905,Netflix's 'Squid Game' validates its global streaming strategy. Just ask Jeff Bezos https://t.co/hfiAdULIba,LAT Entertainment,8,3,No
993,161,1456119516719636480,"The Fox News host said critical race theory is un-American ""Nazi stuff"" after admitting he doesn't understand it. https://t.co/lO2gT4VFoj",HuffPost Politics,15,3,No
994,375,1393591190235267079,"“I feel so empty, and the emptiness keeps growing every day.” https://t.co/Onwy04QFDh",BuzzFeed Politics,2,1,No
